id,market_id,crop_id,price_per_kg_rwf,source,source_count,reported_at
a97b3742-79b1-4232-b125-8e6b1c273280,87867d81-ac74-46f9-85c8-dc55794a5e2e,a1f01ef8-bbee-4b27-8d00-2aa400abd3d5,813,esoko_feed,9,2026-04-15T08:00:00Z
db8a6ef8-c8ad-4ebb-8cbc-ceb27e87c715,87867d81-ac74-46f9-85c8-dc55794a5e2e,a1f01ef8-bbee-4b27-8d00-2aa400abd3d5,806,esoko_feed,7,2026-04-16T08:00:00Z
7bf9569e-553f-4d30-addc-99846da6f776,87867d81-ac74-46f9-85c8-dc55794a5e2e,a1f01ef8-bbee-4b27-8d00-2aa400abd3d5,783,esoko_feed,2,2026-04-17T08:00:00Z
8d83d105-9b61-4796-b5eb-26128dafd01c,87867d81-ac74-46f9-85c8-dc55794a5e2e,a1f01ef8-bbee-4b27-8d00-2aa400abd3d5,789,esoko_feed,9,2026-04-18T08:00:00Z
87b98d24-e8ec-4d7b-b5cd-6a917228e4d2,87867d81-ac74-46f9-85c8-dc55794a5e2e,a1f01ef8-bbee-4b27-8d00-2aa400abd3d5,779,esoko_feed,3,2026-04-19T08:00:00Z
5e571cad-7e7c-4975-900d-bdd3332974ee,87867d81-ac74-46f9-85c8-dc55794a5e2e,a1f01ef8-bbee-4b27-8d00-2aa400abd3d5,803,esoko_feed,3,2026-04-20T08:00:00Z
59765081-d3c5-4d39-a5f7-51300c9563ba,87867d81-ac74-46f9-85c8-dc55794a5e2e,a1f01ef8-bbee-4b27-8d00-2aa400abd3d5,818,esoko_feed,12,2026-04-21T08:00:00Z
56035961-65d9-4511-829f-1051bc2d7a88,87867d81-ac74-46f9-85c8-dc55794a5e2e,a1f01ef8-bbee-4b27-8d00-2aa400abd3d5,776,esoko_feed,4,2026-04-22T08:00:00Z
bf88f503-217e-4ecc-b018-e421cc5485bd,87867d81-ac74-46f9-85c8-dc55794a5e2e,a1f01ef8-bbee-4b27-8d00-2aa400abd3d5,838,esoko_feed,6,2026-04-23T08:00:00Z
c53fa858-4a51-49a0-a28c-9f5e1ab350d1,87867d81-ac74-46f9-85c8-dc55794a5e2e,a1f01ef8-bbee-4b27-8d00-2aa400abd3d5,780,esoko_feed,5,2026-04-24T08:00:00Z
78e175f7-7d56-4af5-842b-3172de84a7a3,87867d81-ac74-46f9-85c8-dc55794a5e2e,a1f01ef8-bbee-4b27-8d00-2aa400abd3d5,784,esoko_feed,8,2026-04-25T08:00:00Z
c074eb1d-9125-4620-961d-2cba4594b779,87867d81-ac74-46f9-85c8-dc55794a5e2e,a1f01ef8-bbee-4b27-8d00-2aa400abd3d5,824,esoko_feed,11,2026-04-26T08:00:00Z
1044b99e-a76c-4811-991e-f8ff33635e7c,87867d81-ac74-46f9-85c8-dc55794a5e2e,a1f01ef8-bbee-4b27-8d00-2aa400abd3d5,794,esoko_feed,10,2026-04-27T08:00:00Z
3e2a9929-f580-450b-81de-7690700dcf00,87867d81-ac74-46f9-85c8-dc55794a5e2e,a1f01ef8-bbee-4b27-8d00-2aa400abd3d5,807,esoko_feed,9,2026-04-28T08:00:00Z
7e290719-9236-449d-84d5-0187dc7d506d,87867d81-ac74-46f9-85c8-dc55794a5e2e,a1f01ef8-bbee-4b27-8d00-2aa400abd3d5,801,esoko_feed,11,2026-04-29T08:00:00Z
98d3f26f-3dcc-48f6-93a6-7368dd06b6b8,87867d81-ac74-46f9-85c8-dc55794a5e2e,a1f01ef8-bbee-4b27-8d00-2aa400abd3d5,859,esoko_feed,6,2026-04-30T08:00:00Z
809d8f44-5443-4b4f-bfb9-09e02a3d4d0c,87867d81-ac74-46f9-85c8-dc55794a5e2e,a1f01ef8-bbee-4b27-8d00-2aa400abd3d5,825,esoko_feed,2,2026-05-01T08:00:00Z
c850038e-9b27-423c-a65e-430b42320cff,87867d81-ac74-46f9-85c8-dc55794a5e2e,a1f01ef8-bbee-4b27-8d00-2aa400abd3d5,829,esoko_feed,3,2026-05-02T08:00:00Z
a2491ec6-619e-4e23-b1ad-fe166d5830a2,87867d81-ac74-46f9-85c8-dc55794a5e2e,a1f01ef8-bbee-4b27-8d00-2aa400abd3d5,858,esoko_feed,5,2026-05-03T08:00:00Z
65bc9928-b07b-45c2-9fb8-7c5e24130431,87867d81-ac74-46f9-85c8-dc55794a5e2e,a1f01ef8-bbee-4b27-8d00-2aa400abd3d5,832,esoko_feed,6,2026-05-04T08:00:00Z
c6756737-f27d-4c5b-84b9-bc46501e60a9,87867d81-ac74-46f9-85c8-dc55794a5e2e,a1f01ef8-bbee-4b27-8d00-2aa400abd3d5,836,esoko_feed,4,2026-05-05T08:00:00Z
6de93ea8-c48e-4dbb-a9cc-6515ac0413a8,87867d81-ac74-46f9-85c8-dc55794a5e2e,2eaa1d16-1d19-4353-bb97-6f1e97698917,672,esoko_feed,10,2026-04-06T08:00:00Z
2545a088-acc0-45eb-836d-f67f99dd9680,87867d81-ac74-46f9-85c8-dc55794a5e2e,2eaa1d16-1d19-4353-bb97-6f1e97698917,661,esoko_feed,2,2026-04-07T08:00:00Z
0e9d56e0-5c15-4303-a45a-094c3e8d0415,87867d81-ac74-46f9-85c8-dc55794a5e2e,2eaa1d16-1d19-4353-bb97-6f1e97698917,685,esoko_feed,11,2026-04-08T08:00:00Z
ed93853d-d6b4-4ee7-aa37-061ede4d3725,87867d81-ac74-46f9-85c8-dc55794a5e2e,2eaa1d16-1d19-4353-bb97-6f1e97698917,689,esoko_feed,2,2026-04-09T08:00:00Z
75cf6b49-d151-47e8-b1b1-31be1369eb2d,87867d81-ac74-46f9-85c8-dc55794a5e2e,2eaa1d16-1d19-4353-bb97-6f1e97698917,674,esoko_feed,6,2026-04-10T08:00:00Z
bc09c77a-4f15-4708-8820-9e64ea06abbf,87867d81-ac74-46f9-85c8-dc55794a5e2e,2eaa1d16-1d19-4353-bb97-6f1e97698917,707,esoko_feed,9,2026-04-11T08:00:00Z
d342fa32-b85e-4f92-acfc-59a568b230c1,87867d81-ac74-46f9-85c8-dc55794a5e2e,2eaa1d16-1d19-4353-bb97-6f1e97698917,664,esoko_feed,5,2026-04-12T08:00:00Z
92fe42af-ff17-4588-a522-362c4afccbea,87867d81-ac74-46f9-85c8-dc55794a5e2e,2eaa1d16-1d19-4353-bb97-6f1e97698917,724,esoko_feed,12,2026-04-13T08:00:00Z
fc98395c-80fa-4479-929a-a9f234d6ba18,87867d81-ac74-46f9-85c8-dc55794a5e2e,2eaa1d16-1d19-4353-bb97-6f1e97698917,701,esoko_feed,5,2026-04-14T08:00:00Z
3c5bb102-8dd6-4b8a-acba-0a48af125f1b,87867d81-ac74-46f9-85c8-dc55794a5e2e,2eaa1d16-1d19-4353-bb97-6f1e97698917,690,esoko_feed,10,2026-04-15T08:00:00Z
232d9aed-2742-4462-a1c5-79e52fe9f19a,87867d81-ac74-46f9-85c8-dc55794a5e2e,2eaa1d16-1d19-4353-bb97-6f1e97698917,677,esoko_feed,4,2026-04-16T08:00:00Z
bc3bb059-fc6e-4b7e-b94e-2e7194efa1a4,87867d81-ac74-46f9-85c8-dc55794a5e2e,2eaa1d16-1d19-4353-bb97-6f1e97698917,726,esoko_feed,4,2026-04-17T08:00:00Z
c328a89a-9cd1-4d9e-93a1-83c1d83d74ea,87867d81-ac74-46f9-85c8-dc55794a5e2e,2eaa1d16-1d19-4353-bb97-6f1e97698917,668,esoko_feed,4,2026-04-18T08:00:00Z
327fb356-e6ae-4c23-8d89-6c5bcbae0e55,87867d81-ac74-46f9-85c8-dc55794a5e2e,2eaa1d16-1d19-4353-bb97-6f1e97698917,719,esoko_feed,11,2026-04-19T08:00:00Z
7e9a15f9-e579-44d5-b458-f5f75f3fdb6b,87867d81-ac74-46f9-85c8-dc55794a5e2e,2eaa1d16-1d19-4353-bb97-6f1e97698917,717,esoko_feed,11,2026-04-20T08:00:00Z
d4ed2004-9ed6-4166-95a5-753878107e52,87867d81-ac74-46f9-85c8-dc55794a5e2e,2eaa1d16-1d19-4353-bb97-6f1e97698917,729,esoko_feed,9,2026-04-21T08:00:00Z
0f675c66-a85c-456b-87b8-fc5e7f7a9116,87867d81-ac74-46f9-85c8-dc55794a5e2e,2eaa1d16-1d19-4353-bb97-6f1e97698917,674,esoko_feed,6,2026-04-22T08:00:00Z
199a985f-6df3-4cd7-842c-afd15950df32,87867d81-ac74-46f9-85c8-dc55794a5e2e,2eaa1d16-1d19-4353-bb97-6f1e97698917,715,esoko_feed,6,2026-04-23T08:00:00Z
6317a896-26ab-46c1-9a79-c69b021e7a42,87867d81-ac74-46f9-85c8-dc55794a5e2e,2eaa1d16-1d19-4353-bb97-6f1e97698917,702,esoko_feed,9,2026-04-24T08:00:00Z
af34bca4-3028-4eab-929d-7a5a1cf475ea,87867d81-ac74-46f9-85c8-dc55794a5e2e,2eaa1d16-1d19-4353-bb97-6f1e97698917,698,esoko_feed,11,2026-04-25T08:00:00Z
8c3ef78f-2478-401e-988a-b357af5cce95,87867d81-ac74-46f9-85c8-dc55794a5e2e,2eaa1d16-1d19-4353-bb97-6f1e97698917,671,esoko_feed,8,2026-04-26T08:00:00Z
eb584863-4549-4561-bf81-1481aafa7a24,87867d81-ac74-46f9-85c8-dc55794a5e2e,2eaa1d16-1d19-4353-bb97-6f1e97698917,721,esoko_feed,11,2026-04-27T08:00:00Z
d960c5aa-5205-468d-89b5-c57a56579547,87867d81-ac74-46f9-85c8-dc55794a5e2e,2eaa1d16-1d19-4353-bb97-6f1e97698917,687,esoko_feed,3,2026-04-28T08:00:00Z
8764b244-8ff3-47ad-83b7-3ccb96c95458,87867d81-ac74-46f9-85c8-dc55794a5e2e,2eaa1d16-1d19-4353-bb97-6f1e97698917,686,esoko_feed,12,2026-04-29T08:00:00Z
56fe5907-d5a8-4329-a815-164f72d40d73,87867d81-ac74-46f9-85c8-dc55794a5e2e,2eaa1d16-1d19-4353-bb97-6f1e97698917,730,esoko_feed,11,2026-04-30T08:00:00Z
bd3aade9-1b88-4473-889d-0633b924698f,87867d81-ac74-46f9-85c8-dc55794a5e2e,2eaa1d16-1d19-4353-bb97-6f1e97698917,713,esoko_feed,2,2026-05-01T08:00:00Z
625fa44c-d694-48e7-b9e5-1f6645c35cf1,87867d81-ac74-46f9-85c8-dc55794a5e2e,2eaa1d16-1d19-4353-bb97-6f1e97698917,743,esoko_feed,12,2026-05-02T08:00:00Z
1d2d45b9-a4d9-4028-ab5c-56d70bac3650,87867d81-ac74-46f9-85c8-dc55794a5e2e,2eaa1d16-1d19-4353-bb97-6f1e97698917,731,esoko_feed,11,2026-05-03T08:00:00Z
2b4569c3-6234-43a0-a4aa-2f2a52c22020,87867d81-ac74-46f9-85c8-dc55794a5e2e,2eaa1d16-1d19-4353-bb97-6f1e97698917,676,esoko_feed,4,2026-05-04T08:00:00Z
923da85f-8fd2-4d7e-ba34-c481f7214c58,87867d81-ac74-46f9-85c8-dc55794a5e2e,2eaa1d16-1d19-4353-bb97-6f1e97698917,707,esoko_feed,12,2026-05-05T08:00:00Z
725c0123-4bd8-441c-b86f-9b0776ba4de8,87867d81-ac74-46f9-85c8-dc55794a5e2e,2efcdf9f-fb07-42f3-ad79-eeb0a095abcc,994,esoko_feed,6,2026-04-06T08:00:00Z
e46162b7-034f-4b3e-9d5a-e001a239ac1a,87867d81-ac74-46f9-85c8-dc55794a5e2e,2efcdf9f-fb07-42f3-ad79-eeb0a095abcc,969,esoko_feed,11,2026-04-07T08:00:00Z
6b927e07-4db9-4735-a984-6f5859495dd2,87867d81-ac74-46f9-85c8-dc55794a5e2e,2efcdf9f-fb07-42f3-ad79-eeb0a095abcc,995,esoko_feed,9,2026-04-08T08:00:00Z
ec0ebe89-53fb-4477-a3d5-e600eca401a4,87867d81-ac74-46f9-85c8-dc55794a5e2e,2efcdf9f-fb07-42f3-ad79-eeb0a095abcc,1050,esoko_feed,9,2026-04-09T08:00:00Z
e36f3a4a-cfa6-4b20-b409-b4457316376c,87867d81-ac74-46f9-85c8-dc55794a5e2e,2efcdf9f-fb07-42f3-ad79-eeb0a095abcc,988,esoko_feed,7,2026-04-10T08:00:00Z
121a0dac-5c29-4090-a7ff-06c30279b657,87867d81-ac74-46f9-85c8-dc55794a5e2e,2efcdf9f-fb07-42f3-ad79-eeb0a095abcc,987,esoko_feed,3,2026-04-11T08:00:00Z
7f25e7e4-9aae-40e9-a823-3bd0e44a1619,87867d81-ac74-46f9-85c8-dc55794a5e2e,2efcdf9f-fb07-42f3-ad79-eeb0a095abcc,1041,esoko_feed,7,2026-04-12T08:00:00Z
f238b418-e063-4215-8435-f3ffc647ef86,87867d81-ac74-46f9-85c8-dc55794a5e2e,2efcdf9f-fb07-42f3-ad79-eeb0a095abcc,998,esoko_feed,9,2026-04-13T08:00:00Z
190eaa27-c242-49a6-a541-5f122ea73c3d,87867d81-ac74-46f9-85c8-dc55794a5e2e,2efcdf9f-fb07-42f3-ad79-eeb0a095abcc,986,esoko_feed,8,2026-04-14T08:00:00Z
735fcd6e-df15-4dd6-ad80-af32a8dc05dc,87867d81-ac74-46f9-85c8-dc55794a5e2e,2efcdf9f-fb07-42f3-ad79-eeb0a095abcc,1040,esoko_feed,10,2026-04-15T08:00:00Z
c79e3a66-b1ec-4411-af59-8bb6f0af4764,87867d81-ac74-46f9-85c8-dc55794a5e2e,2efcdf9f-fb07-42f3-ad79-eeb0a095abcc,963,esoko_feed,3,2026-04-16T08:00:00Z
176357f1-a9f0-4334-b0a6-5aaae9e76960,87867d81-ac74-46f9-85c8-dc55794a5e2e,2efcdf9f-fb07-42f3-ad79-eeb0a095abcc,992,esoko_feed,7,2026-04-17T08:00:00Z
8216d2d4-0181-4afe-9d5a-52bf5e65fbc6,87867d81-ac74-46f9-85c8-dc55794a5e2e,2efcdf9f-fb07-42f3-ad79-eeb0a095abcc,973,esoko_feed,8,2026-04-18T08:00:00Z
e691c5ba-4d32-4a8e-8bf6-d75a1703de5a,87867d81-ac74-46f9-85c8-dc55794a5e2e,2efcdf9f-fb07-42f3-ad79-eeb0a095abcc,1049,esoko_feed,2,2026-04-19T08:00:00Z
9cf0a9e3-b65e-491b-9d05-f972f0cf80e5,87867d81-ac74-46f9-85c8-dc55794a5e2e,2efcdf9f-fb07-42f3-ad79-eeb0a095abcc,1029,esoko_feed,10,2026-04-20T08:00:00Z
bcb48d17-f08b-4509-9f2c-35a80b4605c3,87867d81-ac74-46f9-85c8-dc55794a5e2e,2efcdf9f-fb07-42f3-ad79-eeb0a095abcc,1011,esoko_feed,2,2026-04-21T08:00:00Z
ef04d4dd-4218-420f-b1d7-63a80f599cc0,87867d81-ac74-46f9-85c8-dc55794a5e2e,2efcdf9f-fb07-42f3-ad79-eeb0a095abcc,984,esoko_feed,7,2026-04-22T08:00:00Z
78c38acc-8869-4f92-9696-8ca33a15f4fa,87867d81-ac74-46f9-85c8-dc55794a5e2e,2efcdf9f-fb07-42f3-ad79-eeb0a095abcc,1029,esoko_feed,9,2026-04-23T08:00:00Z
2cb0f0d1-aa06-4d59-aa0f-b868b0db8aa9,87867d81-ac74-46f9-85c8-dc55794a5e2e,2efcdf9f-fb07-42f3-ad79-eeb0a095abcc,1030,esoko_feed,2,2026-04-24T08:00:00Z
a78ca082-3e71-4ded-863b-ee64c2f33e21,87867d81-ac74-46f9-85c8-dc55794a5e2e,2efcdf9f-fb07-42f3-ad79-eeb0a095abcc,988,esoko_feed,10,2026-04-25T08:00:00Z
8d710731-fb60-471d-92d1-f78c913ed82e,87867d81-ac74-46f9-85c8-dc55794a5e2e,2efcdf9f-fb07-42f3-ad79-eeb0a095abcc,982,esoko_feed,6,2026-04-26T08:00:00Z
7835b361-3cee-4327-b67d-8d8b781c3ec1,87867d81-ac74-46f9-85c8-dc55794a5e2e,2efcdf9f-fb07-42f3-ad79-eeb0a095abcc,1014,esoko_feed,9,2026-04-27T08:00:00Z
64f6b665-9c3c-4d4a-accd-bd122211824d,87867d81-ac74-46f9-85c8-dc55794a5e2e,2efcdf9f-fb07-42f3-ad79-eeb0a095abcc,983,esoko_feed,12,2026-04-28T08:00:00Z
9ce97fb5-92f5-454a-bfec-29f842bd2a05,87867d81-ac74-46f9-85c8-dc55794a5e2e,2efcdf9f-fb07-42f3-ad79-eeb0a095abcc,1034,esoko_feed,5,2026-04-29T08:00:00Z
b431af7e-0f16-43f9-94ec-9ae821f19001,87867d81-ac74-46f9-85c8-dc55794a5e2e,2efcdf9f-fb07-42f3-ad79-eeb0a095abcc,1045,esoko_feed,6,2026-04-30T08:00:00Z
e2db2270-cbe5-4ff7-b958-548c195a7b50,87867d81-ac74-46f9-85c8-dc55794a5e2e,2efcdf9f-fb07-42f3-ad79-eeb0a095abcc,1030,esoko_feed,10,2026-05-01T08:00:00Z
b5a8186e-f225-41df-b2ed-b143257d7baf,87867d81-ac74-46f9-85c8-dc55794a5e2e,2efcdf9f-fb07-42f3-ad79-eeb0a095abcc,1016,esoko_feed,5,2026-05-02T08:00:00Z
8c3c5e04-bddc-4cc1-98b6-8ee51a8efe89,87867d81-ac74-46f9-85c8-dc55794a5e2e,2efcdf9f-fb07-42f3-ad79-eeb0a095abcc,1077,esoko_feed,3,2026-05-03T08:00:00Z
65f04add-b259-4c5f-b25e-8d2e0869e2b2,87867d81-ac74-46f9-85c8-dc55794a5e2e,2efcdf9f-fb07-42f3-ad79-eeb0a095abcc,1024,esoko_feed,3,2026-05-04T08:00:00Z
8e2a46e1-e5fe-4466-b66d-8ef78f1cf543,87867d81-ac74-46f9-85c8-dc55794a5e2e,2efcdf9f-fb07-42f3-ad79-eeb0a095abcc,1044,esoko_feed,4,2026-05-05T08:00:00Z
3e8d9cba-fc1f-4e2a-8c8e-62236eab5ef7,87867d81-ac74-46f9-85c8-dc55794a5e2e,78113fd6-bf9b-4359-bfbb-76775ba9e97b,799,esoko_feed,6,2026-04-06T08:00:00Z
6b975860-beb3-49f4-9f4f-6fe87f8065bc,87867d81-ac74-46f9-85c8-dc55794a5e2e,78113fd6-bf9b-4359-bfbb-76775ba9e97b,801,esoko_feed,6,2026-04-07T08:00:00Z
71808d02-fd60-4227-902c-23b334ed610f,87867d81-ac74-46f9-85c8-dc55794a5e2e,78113fd6-bf9b-4359-bfbb-76775ba9e97b,794,esoko_feed,9,2026-04-08T08:00:00Z
927e4be8-125d-4f59-9be3-ff8585861edc,87867d81-ac74-46f9-85c8-dc55794a5e2e,78113fd6-bf9b-4359-bfbb-76775ba9e97b,840,esoko_feed,5,2026-04-09T08:00:00Z
4c495e00-bdb5-4c27-9924-8e498f15a490,87867d81-ac74-46f9-85c8-dc55794a5e2e,78113fd6-bf9b-4359-bfbb-76775ba9e97b,799,esoko_feed,4,2026-04-10T08:00:00Z
b2b5b271-c8f7-4edc-ae90-38cb145083f6,87867d81-ac74-46f9-85c8-dc55794a5e2e,78113fd6-bf9b-4359-bfbb-76775ba9e97b,794,esoko_feed,11,2026-04-11T08:00:00Z
f826dc46-f05f-4580-9942-4db9c22a6b3b,87867d81-ac74-46f9-85c8-dc55794a5e2e,78113fd6-bf9b-4359-bfbb-76775ba9e97b,805,esoko_feed,4,2026-04-12T08:00:00Z
b902dd1a-3e18-4a5a-a04e-06324325109f,87867d81-ac74-46f9-85c8-dc55794a5e2e,78113fd6-bf9b-4359-bfbb-76775ba9e97b,834,esoko_feed,6,2026-04-13T08:00:00Z
a0ba3878-384a-4876-9611-ce14642fad9c,87867d81-ac74-46f9-85c8-dc55794a5e2e,78113fd6-bf9b-4359-bfbb-76775ba9e97b,828,esoko_feed,8,2026-04-14T08:00:00Z
3fd8221a-41b2-4d0c-8168-513dfeb66dae,87867d81-ac74-46f9-85c8-dc55794a5e2e,78113fd6-bf9b-4359-bfbb-76775ba9e97b,794,esoko_feed,10,2026-04-15T08:00:00Z
ddd74d07-e78d-4775-a0a3-a07032e0ae92,87867d81-ac74-46f9-85c8-dc55794a5e2e,78113fd6-bf9b-4359-bfbb-76775ba9e97b,789,esoko_feed,2,2026-04-16T08:00:00Z
cd1b1459-44a2-4065-a00c-469dfc47eaeb,87867d81-ac74-46f9-85c8-dc55794a5e2e,78113fd6-bf9b-4359-bfbb-76775ba9e97b,791,esoko_feed,6,2026-04-17T08:00:00Z
f3426c42-4a0a-491b-8bae-6db818f5ca71,87867d81-ac74-46f9-85c8-dc55794a5e2e,78113fd6-bf9b-4359-bfbb-76775ba9e97b,836,esoko_feed,11,2026-04-18T08:00:00Z
191445bf-3f6c-45b2-9d30-eefdf7e79ddc,87867d81-ac74-46f9-85c8-dc55794a5e2e,78113fd6-bf9b-4359-bfbb-76775ba9e97b,850,esoko_feed,9,2026-04-19T08:00:00Z
fb79f931-4bb1-4f2b-9011-a41d4a5aa542,87867d81-ac74-46f9-85c8-dc55794a5e2e,78113fd6-bf9b-4359-bfbb-76775ba9e97b,840,esoko_feed,9,2026-04-20T08:00:00Z
3c81c5cb-d5d2-42a1-a8bf-408186abca79,87867d81-ac74-46f9-85c8-dc55794a5e2e,78113fd6-bf9b-4359-bfbb-76775ba9e97b,815,esoko_feed,7,2026-04-21T08:00:00Z
1c473ad2-2ae6-427a-9c43-e1e07a048e82,87867d81-ac74-46f9-85c8-dc55794a5e2e,78113fd6-bf9b-4359-bfbb-76775ba9e97b,799,esoko_feed,10,2026-04-22T08:00:00Z
776d0fef-5f72-41fd-8c7e-5769a6c1d1e8,87867d81-ac74-46f9-85c8-dc55794a5e2e,78113fd6-bf9b-4359-bfbb-76775ba9e97b,803,esoko_feed,7,2026-04-23T08:00:00Z
b9665fef-1a6c-4a3f-b6bc-e964dc41f7a7,87867d81-ac74-46f9-85c8-dc55794a5e2e,78113fd6-bf9b-4359-bfbb-76775ba9e97b,844,esoko_feed,5,2026-04-24T08:00:00Z
2f350614-8531-420d-8bb7-69978d0bac4d,87867d81-ac74-46f9-85c8-dc55794a5e2e,78113fd6-bf9b-4359-bfbb-76775ba9e97b,821,esoko_feed,5,2026-04-25T08:00:00Z
17a8fb39-e111-4613-aa01-d6124c3880d1,87867d81-ac74-46f9-85c8-dc55794a5e2e,78113fd6-bf9b-4359-bfbb-76775ba9e97b,845,esoko_feed,8,2026-04-26T08:00:00Z
47248acf-94f2-447b-b42f-9a2d21f3e72d,87867d81-ac74-46f9-85c8-dc55794a5e2e,78113fd6-bf9b-4359-bfbb-76775ba9e97b,779,esoko_feed,9,2026-04-27T08:00:00Z
b855f32c-53fa-4b42-83b5-875b54f72bdb,87867d81-ac74-46f9-85c8-dc55794a5e2e,78113fd6-bf9b-4359-bfbb-76775ba9e97b,834,esoko_feed,8,2026-04-28T08:00:00Z
4388e2a6-24f3-42fb-881f-4b296172c3d9,87867d81-ac74-46f9-85c8-dc55794a5e2e,78113fd6-bf9b-4359-bfbb-76775ba9e97b,809,esoko_feed,12,2026-04-29T08:00:00Z
9cecf52d-452a-49c9-9aa3-67836acf5d06,87867d81-ac74-46f9-85c8-dc55794a5e2e,78113fd6-bf9b-4359-bfbb-76775ba9e97b,843,esoko_feed,12,2026-04-30T08:00:00Z
7a27160e-fee8-4afb-906c-d242aab869de,87867d81-ac74-46f9-85c8-dc55794a5e2e,78113fd6-bf9b-4359-bfbb-76775ba9e97b,859,esoko_feed,9,2026-05-01T08:00:00Z
7774bc06-0636-49d2-84d8-4eafaba01621,87867d81-ac74-46f9-85c8-dc55794a5e2e,78113fd6-bf9b-4359-bfbb-76775ba9e97b,858,esoko_feed,4,2026-05-02T08:00:00Z
95d99160-fe2d-44e7-a6f0-9163b7bd4271,87867d81-ac74-46f9-85c8-dc55794a5e2e,78113fd6-bf9b-4359-bfbb-76775ba9e97b,821,esoko_feed,11,2026-05-03T08:00:00Z
b7fb6005-9368-4ccf-a29d-861137e5554b,87867d81-ac74-46f9-85c8-dc55794a5e2e,78113fd6-bf9b-4359-bfbb-76775ba9e97b,808,esoko_feed,3,2026-05-04T08:00:00Z
2f2a0824-6193-490b-a181-9a495231ce33,87867d81-ac74-46f9-85c8-dc55794a5e2e,78113fd6-bf9b-4359-bfbb-76775ba9e97b,854,esoko_feed,9,2026-05-05T08:00:00Z
e63fdbad-e636-4a4c-991f-137b88e4f73e,87867d81-ac74-46f9-85c8-dc55794a5e2e,5592ef37-fb68-49f3-8ad9-7a432d37b7e9,383,esoko_feed,9,2026-04-06T08:00:00Z
9ab5c862-3175-4147-ad03-08dad8dd1094,87867d81-ac74-46f9-85c8-dc55794a5e2e,5592ef37-fb68-49f3-8ad9-7a432d37b7e9,380,esoko_feed,4,2026-04-07T08:00:00Z
860e25d1-255d-4fa5-bdae-a94bec1ea970,87867d81-ac74-46f9-85c8-dc55794a5e2e,5592ef37-fb68-49f3-8ad9-7a432d37b7e9,397,esoko_feed,12,2026-04-08T08:00:00Z
a7143a66-8757-41e7-b184-38844853dcc9,87867d81-ac74-46f9-85c8-dc55794a5e2e,5592ef37-fb68-49f3-8ad9-7a432d37b7e9,420,esoko_feed,3,2026-04-09T08:00:00Z
4d0a7e0e-cf62-4495-9afc-13a59e3bc7d2,87867d81-ac74-46f9-85c8-dc55794a5e2e,5592ef37-fb68-49f3-8ad9-7a432d37b7e9,400,esoko_feed,6,2026-04-10T08:00:00Z
35798150-c6f6-445a-9a21-42bd13463887,87867d81-ac74-46f9-85c8-dc55794a5e2e,5592ef37-fb68-49f3-8ad9-7a432d37b7e9,395,esoko_feed,8,2026-04-11T08:00:00Z
5f6c445a-6985-4309-b927-4c37189c2f26,87867d81-ac74-46f9-85c8-dc55794a5e2e,5592ef37-fb68-49f3-8ad9-7a432d37b7e9,408,esoko_feed,7,2026-04-12T08:00:00Z
d5ea4eb3-2ac6-4dcd-b80d-0e008e9bf5a5,87867d81-ac74-46f9-85c8-dc55794a5e2e,5592ef37-fb68-49f3-8ad9-7a432d37b7e9,416,esoko_feed,10,2026-04-13T08:00:00Z
b37bce6e-7ac7-4d95-8081-fe5eca026611,87867d81-ac74-46f9-85c8-dc55794a5e2e,5592ef37-fb68-49f3-8ad9-7a432d37b7e9,398,esoko_feed,7,2026-04-14T08:00:00Z
3eee7880-a6cb-412b-a4fe-bafd2850e9a0,87867d81-ac74-46f9-85c8-dc55794a5e2e,5592ef37-fb68-49f3-8ad9-7a432d37b7e9,408,esoko_feed,9,2026-04-15T08:00:00Z
0c06b52e-2fb1-4ff2-b5c9-acfb7b807a53,87867d81-ac74-46f9-85c8-dc55794a5e2e,5592ef37-fb68-49f3-8ad9-7a432d37b7e9,419,esoko_feed,2,2026-04-16T08:00:00Z
eda5e590-fa34-41d7-b6d1-87e2fa2846a9,87867d81-ac74-46f9-85c8-dc55794a5e2e,5592ef37-fb68-49f3-8ad9-7a432d37b7e9,409,esoko_feed,5,2026-04-17T08:00:00Z
417b1d0c-37d1-4d74-a86c-527e7ca69f9e,87867d81-ac74-46f9-85c8-dc55794a5e2e,5592ef37-fb68-49f3-8ad9-7a432d37b7e9,410,esoko_feed,6,2026-04-18T08:00:00Z
dd1d5f1d-b1dc-453c-bc53-ad520ed2d8b0,87867d81-ac74-46f9-85c8-dc55794a5e2e,5592ef37-fb68-49f3-8ad9-7a432d37b7e9,425,esoko_feed,3,2026-04-19T08:00:00Z
cb886590-30d7-4d46-bd07-3d1113f53d19,87867d81-ac74-46f9-85c8-dc55794a5e2e,5592ef37-fb68-49f3-8ad9-7a432d37b7e9,402,esoko_feed,3,2026-04-20T08:00:00Z
d31a599c-5716-443e-bd63-2f87a99b94f1,87867d81-ac74-46f9-85c8-dc55794a5e2e,5592ef37-fb68-49f3-8ad9-7a432d37b7e9,416,esoko_feed,3,2026-04-21T08:00:00Z
27e71769-54e7-4fdc-b7ea-9bf3cb67dc6b,87867d81-ac74-46f9-85c8-dc55794a5e2e,5592ef37-fb68-49f3-8ad9-7a432d37b7e9,404,esoko_feed,6,2026-04-22T08:00:00Z
